"wordlist","separdate","country","ndays","notzero","maxdays","maxratio"
"sadness","Before","ESP",8,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",4,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",20,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"negative",4,0.333333333333333
"sadness","Before","ESP",6,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"negative",4,0.333333333333333
"sadness","Before","ESP",12,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",5,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",10,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",1,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"negative",4,0.333333333333333
"sadness","Before","ESP",5,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",30,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",8,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",25,"zero",4,0.333333333333333
"sadness","Before","ESP",3,"positive",4,0.333333333333333
"sadness","Before","ESP",1,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",4,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",6,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",8,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",6,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"negative",4,0.333333333333333
"sadness","Before","ESP",1,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",13,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",7,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",2,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",1,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",5,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"negative",4,0.333333333333333
"sadness","Before","ESP",2,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",3,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",11,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"negative",4,0.333333333333333
"sadness","Before","ESP",11,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",5,"zero",4,0.333333333333333
"sadness","Before","FRA",2,"negative",8,1.6
"sadness","Before","FRA",5,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",18,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",8,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",5,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",7,"zero",8,1.6
"sadness","Before","FRA",3,"positive",8,1.6
"sadness","Before","FRA",7,"zero",8,1.6
"sadness","Before","FRA",3,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",5,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",4,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",5,"zero",8,1.6
"sadness","Before","FRA",3,"negative",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",2,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",2,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",2,"negative",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",4,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",4,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",11,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",8,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",7,"negative",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",5,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",5,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",14,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",18,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",3,"positive",8,1.6
"sadness","Before","FRA",7,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",12,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",4,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",6,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",7,"zero",8,1.6
"sadness","Before","FRA",2,"negative",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",6,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",4,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",8,"zero",8,1.6
"sadness","Before","FRA",2,"positive",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",2,"negative",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",3,"zero",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",8,"zero",8,1.6
"sadness","Before","FRA",3,"negative",8,1.6
"sadness","Before","FRA",1,"positive",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","FRA",3,"negative",8,1.6
"sadness","Before","FRA",2,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",13,"zero",8,1.6
"sadness","Before","FRA",1,"negative",8,1.6
"sadness","Before","FRA",3,"positive",8,1.6
"sadness","Before","FRA",1,"zero",8,1.6
"sadness","Before","GBR",1,"negative",4,0.0975609756097561
"sadness","Before","GBR",72,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"positive",4,0.0975609756097561
"sadness","Before","GBR",30,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"positive",4,0.0975609756097561
"sadness","Before","GBR",17,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"positive",4,0.0975609756097561
"sadness","Before","GBR",20,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"positive",4,0.0975609756097561
"sadness","Before","GBR",2,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"positive",4,0.0975609756097561
"sadness","Before","GBR",118,"zero",4,0.0975609756097561
"sadness","Before","GBR",2,"positive",4,0.0975609756097561
"sadness","Before","GBR",78,"zero",4,0.0975609756097561
"sadness","Before","GBR",4,"positive",4,0.0975609756097561
"sadness","Before","GBR",9,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"negative",4,0.0975609756097561
"sadness","Before","GBR",6,"zero",4,0.0975609756097561
"sadness","Before","GBR",1,"negative",4,0.0975609756097561
"sadness","Before","GBR",24,"zero",4,0.0975609756097561
"sadness","Before","GBR",2,"positive",4,0.0975609756097561
"sadness","Before","GBR",3,"zero",4,0.0975609756097561
"sadness","Before","IRL",1,"negative",3,0.115384615384615
"sadness","Before","IRL",65,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"negative",3,0.115384615384615
"sadness","Before","IRL",6,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",30,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",3,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",82,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",32,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",82,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",25,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",11,"zero",3,0.115384615384615
"sadness","Before","IRL",2,"positive",3,0.115384615384615
"sadness","Before","IRL",1,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",9,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"negative",3,0.115384615384615
"sadness","Before","IRL",7,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",4,"zero",3,0.115384615384615
"sadness","Before","IRL",1,"positive",3,0.115384615384615
"sadness","Before","IRL",18,"zero",3,0.115384615384615
"sadness","Before","IRL",2,"positive",3,0.115384615384615
"sadness","Before","IRL",3,"zero",3,0.115384615384615
"sadness","Before","IRL",2,"positive",3,0.115384615384615
"sadness","Before","IRL",6,"zero",3,0.115384615384615
"sadness","Before","IRL",3,"positive",3,0.115384615384615
"sadness","Before","IRL",4,"zero",3,0.115384615384615
"sadness","Before","IRL",2,"positive",3,0.115384615384615
"sadness","Before","IRL",12,"zero",3,0.115384615384615
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",5,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",28,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",61,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",6,"zero",10,0.5
"sadness","Before","ITA",2,"positive",10,0.5
"sadness","Before","ITA",4,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",24,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",1,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",8,"zero",10,0.5
"sadness","Before","ITA",2,"positive",10,0.5
"sadness","Before","ITA",11,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",3,"zero",10,0.5
"sadness","Before","ITA",1,"negative",10,0.5
"sadness","Before","ITA",55,"zero",10,0.5
"sadness","Before","ITA",10,"positive",10,0.5
"sadness","Before","ITA",2,"zero",10,0.5
"sadness","Before","ITA",3,"positive",10,0.5
"sadness","Before","ITA",4,"zero",10,0.5
"sadness","Before","ITA",4,"positive",10,0.5
"sadness","Before","ITA",26,"zero",10,0.5
"sadness","Before","ITA",1,"positive",10,0.5
"sadness","Before","ITA",8,"zero",10,0.5
"sadness","Before","ITA",1,"positive",10,0.5
"sadness","Before","ITA",2,"zero",10,0.5
"sadness","Before","ITA",1,"positive",10,0.5
"sadness","Before","ITA",19,"zero",10,0.5
"sadness","Before","ITA",2,"positive",10,0.5
"sadness","Before","ITA",3,"zero",10,0.5
"sadness","Before","ITA",1,"positive",10,0.5
"sadness","Before","ITA",3,"zero",10,0.5
"sadness","Before","ITA",1,"positive",10,0.5
"sadness","Before","ITA",47,"zero",10,0.5
"sadness","Before","ITA",2,"negative",10,0.5
"sadness","Before","ITA",5,"zero",10,0.5
"sadness","Before","ITA",2,"negative",10,0.5
"sadness","Before","ITA",24,"zero",10,0.5
"sadness","Before","ITA",3,"positive",10,0.5
"sadness","Before","ITA",2,"zero",10,0.5
"sadness","Before","MEX",3,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",5,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",2,"zero",11,1.57142857142857
"sadness","Before","MEX",2,"negative",11,1.57142857142857
"sadness","Before","MEX",3,"zero",11,1.57142857142857
"sadness","Before","MEX",3,"positive",11,1.57142857142857
"sadness","Before","MEX",5,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"positive",11,1.57142857142857
"sadness","Before","MEX",7,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",6,"zero",11,1.57142857142857
"sadness","Before","MEX",2,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",10,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",5,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",12,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",4,"zero",11,1.57142857142857
"sadness","Before","MEX",3,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",6,"zero",11,1.57142857142857
"sadness","Before","MEX",2,"positive",11,1.57142857142857
"sadness","Before","MEX",3,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",3,"negative",11,1.57142857142857
"sadness","Before","MEX",4,"zero",11,1.57142857142857
"sadness","Before","MEX",2,"positive",11,1.57142857142857
"sadness","Before","MEX",3,"zero",11,1.57142857142857
"sadness","Before","MEX",2,"positive",11,1.57142857142857
"sadness","Before","MEX",3,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",6,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"positive",11,1.57142857142857
"sadness","Before","MEX",3,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"positive",11,1.57142857142857
"sadness","Before","MEX",8,"zero",11,1.57142857142857
"sadness","Before","MEX",2,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"positive",11,1.57142857142857
"sadness","Before","MEX",12,"zero",11,1.57142857142857
"sadness","Before","MEX",1,"negative",11,1.57142857142857
"sadness","Before","MEX",1,"positive",11,1.57142857142857
"sadness","Before","MEX",5,"zero",11,1.57142857142857
